"","OTU","Sample","Abundance","Tank","Location","Treatment","Source","Combined","Kingdom","Phylum","Class","Order","Family","Genus","sd","SD","median"
"405","ASV_302","Water_60",0.31071162473645,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.330346868416102,0,0
"406","ASV_302","Anterior_60",0.00952199581032184,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00802711531720022,0.00802711531720022,0
"407","ASV_302","Water_35",0.00535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",NA,0,0
"408","ASV_302","Precipitates_60",0.00264568929024975,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00503413853450999,0,0
"409","ASV_303","Water_35",0.393563760006426,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",NA,0,0
"410","ASV_303","Water_60",0.0586547454859625,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",0.022670820367958,0,0
"411","ASV_303","Water_9",0.0298476278597758,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",0.0319522881223588,0,0
"412","ASV_303","Precipitates_35",0.00106452059315087,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",0.00199505341304784,0,0
"413","ASV_303","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Below Threshold",0.00271502595433635,NA,0
"414","ASV_31","Water_9",2.51018550300715,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",2.28431895176541,0,0
"415","ASV_31","Water_60",0.486675861194337,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.300033437753284,0,0
"416","ASV_31","Precipitates_60",0.00970086073091576,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00857112201833628,0,0
"417","ASV_31","Water_35",0.00803191346951889,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0,0
"418","ASV_31","Fluid_9",0.001362305020094,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00194951973388359,NA,0
"419","ASV_311","Water_9",0.153715283477846,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0.147858442652525,0,0
"420","ASV_315","Water_35",0.473882894701614,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Parvibaculales","PS1 clade","Below Threshold",NA,0,0
"421","ASV_315","Water_60",0.0142673705236125,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Parvibaculales","PS1 clade","Below Threshold",0.0132849534009366,0,0
"422","ASV_321","Fluid_60",7.97872340425532,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",NA,0,0
"423","ASV_321","Water_35",0.0160638269390378,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",NA,0,0
"424","ASV_331","Water_60",0.141088441844612,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.0369084391261136,0,0
"425","ASV_331","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",NA,0,0
"426","ASV_334","Water_60",0.1395031784531,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0.037339262071212,0,0
"427","ASV_334","Water_9",0.00149238139298879,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Below Threshold",0.00252213861173687,0,0
"428","ASV_335","Water_35",0.139219833471661,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",NA,0,0
"429","ASV_335","Water_9",0.0313400092527646,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0.0164204031384488,0,0
"430","ASV_335","Water_60",0.0253642142642,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0.0104766529350173,0,0
"431","ASV_340","Water_35",0.21953896816685,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",NA,0,0
"432","ASV_340","Water_60",0.00634105356605,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Chitinophagales","Saprospiraceae","Below Threshold",0.00264448940437292,0,0
"433","ASV_352","Water_35",0.160638269390378,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",NA,0,0
"434","ASV_352","Water_60",0.0237789508726875,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00481784502751831,0,0
"435","ASV_352","Water_9",0.0104466697509215,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.004645223909985,0,0
"436","ASV_352","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00271502595433635,0,0
"437","ASV_36","Water_60",3.08016676970879,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",1.00749083940254,0,0
"438","ASV_36","Anterior_60",0.395162826128356,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.333125285663809,0.333125285663809,0
"439","ASV_36","Water_35",0.0321276538780756,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",NA,0,0
"440","ASV_36","Water_9",0.0268628650737983,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.00230390835337099,0,0
"441","ASV_36","Precipitates_60",0.0123465500211655,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.0195564670704768,NA,0
"442","ASV_36","Fluid_9",0.002724610040188,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Below Threshold",0.0050392796472866,0.0050392796472866,0
"443","ASV_375","Fluid_60",4.16666666666667,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",NA,0.0389287819244194,0.00535460897967926
"444","ASV_375","Posterior_60",0.205902539464653,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",1.02141993136989,0.01136292598287,0.00535460897967926
"445","ASV_375","Posterior_35",0.0735912531539109,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",0.0556552742702704,0.0855711108393263,0.00535460897967926
"446","ASV_375","Posterior_QC",0.0383877159309021,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",NA,0.00288487617643345,0.00535460897967926
"447","ASV_375","Anterior_35",0.025304710893678,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",0.0389287819244194,NA,0.00535460897967926
"448","ASV_375","Posterior_9",0.0129651238169325,NA,NA,9,NA,"Posterior_9","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",0.0102449548129027,0,0.00535460897967926
"449","ASV_375","Anterior_9",0.0125250501002004,NA,NA,9,NA,"Anterior_9","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",0.0855711108393263,0.0556552742702704,0.00535460897967926
"450","ASV_375","Water_35",0.00535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",NA,1.02141993136989,0.00535460897967926
"451","ASV_375","Anterior_60",0.00476099790516092,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",0.01136292598287,0.0102449548129027,0.00535460897967926
"452","ASV_375","Fluid_35",0.000894054537326777,NA,NA,35,NA,"Fluid_35","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Below Threshold",0.00288487617643345,NA,0.00535460897967926
"453","ASV_382","Water_60",0.126821071321,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.166026775233987,0,0
"454","ASV_382","Water_9",0.0447714417896638,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.0236251728634137,0,0
"455","ASV_382","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00271502595433635,0,0
"456","ASV_384","Water_60",0.0935305400992375,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.155556202211223,0,0
"457","ASV_384","Water_9",0.0179085767158655,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0302656633408424,0,0
"458","ASV_384","Water_35",0.00803191346951889,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0,0
"459","ASV_384","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00543005190867271,0,0
"460","ASV_390","Water_60",0.106212647231337,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.171744272876747,0,0
"461","ASV_390","Water_9",0.00596952557195517,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.0100885544469475,0,0
"462","ASV_390","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.00394755918901662,0,0
"463","ASV_393","Water_60",0.0776779061841125,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.030597635167268,0,0
"464","ASV_393","Water_9",0.0283552464667871,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.0175645587545966,0,0
"465","ASV_393","Precipitates_60",0.003527585720333,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Stappiaceae","Below Threshold",0.0047839266006901,0,0
"466","ASV_395","Water_60",0.10779791062285,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0247516615347717,0,0
"467","ASV_395","Water_9",0.00596952557195517,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00725777404928329,0,0
"468","ASV_398","Water_60",0.149014758802175,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.0519010635985214,0,0
"469","ASV_398","Water_35",0.00535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",NA,0.0375390292060875,0
"470","ASV_398","Anterior_60",0.00476099790516092,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.0375390292060875,0,0
"471","ASV_398","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00183647264199257,0,0
"472","ASV_4","Anterior_35",82.8265362068238,NA,NA,35,NA,"Anterior_35","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",35.9341628354552,35.9341628354552,4.4729677168417
"473","ASV_4","Anterior_9",82.439879759519,NA,NA,9,NA,"Anterior_9","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",14.7485942557291,32.3554198716328,4.4729677168417
"474","ASV_4","Anterior_60",52.6518758331746,NA,NA,60,NA,"Anterior_60","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",32.3554198716328,14.7485942557291,4.4729677168417
"475","ASV_4","Posterior_35",15.3805719091674,NA,NA,35,NA,"Posterior_35","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",22.7075282578964,0.256472260136784,4.4729677168417
"476","ASV_4","Posterior_QC",10.0191938579655,NA,NA,NA,NA,"Posterior_QC","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA,NA,4.4729677168417
"477","ASV_4","Fluid_9",9.32906477760371,NA,NA,9,NA,"Fluid_9","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",6.9207610887844,6.9207610887844,4.4729677168417
"478","ASV_4","Precipitates_60",6.91054042613236,NA,NA,60,NA,"Precipitates_60","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",8.86280903458733,22.7075282578964,4.4729677168417
"479","ASV_4","Posterior_9",4.4729677168417,NA,NA,9,NA,"Posterior_9","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",2.94990272878497,6.95187416248239,4.4729677168417
"480","ASV_4","Precipitates_35",4.10479140718977,NA,NA,35,NA,"Precipitates_35","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",7.07457989849144,2.94990272878497,4.4729677168417
"481","ASV_4","Posterior_60",3.91214824982841,NA,NA,60,NA,"Posterior_60","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",6.95187416248239,NA,4.4729677168417
"482","ASV_4","Fluid_60",3.10283687943262,NA,NA,60,NA,"Fluid_60","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA,7.07457989849144,4.4729677168417
"483","ASV_4","Fluid_35",0.736700938757264,NA,NA,35,NA,"Fluid_35","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",0.256472260136784,8.86280903458733,4.4729677168417
"484","ASV_4","Water_9",0.0119390511439103,NA,NA,9,NA,"Water_9","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",0.0158405267698372,NA,4.4729677168417
"485","ASV_4","Water_35",0.00535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA,0,4.4729677168417
"486","ASV_402","Water_60",0.0998715936652875,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.0758278302576854,0,0
"487","ASV_402","Precipitates_60",0.00440948215041626,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00459118160498144,0,0
"488","ASV_402","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",NA,0,0
"489","ASV_402","Water_9",0.00149238139298879,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.00181444351232082,0,0
"490","ASV_403","Water_60",0.22193687481175,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0.0579676659718522,0,0
"491","ASV_403","Water_9",0.0164161953228767,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0.0103971962328748,0.0375390292060875,0
"492","ASV_403","Anterior_60",0.00476099790516092,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0.0375390292060875,0,0
"493","ASV_403","Precipitates_60",0.00440948215041626,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0.0035269309218343,0,0
"494","ASV_403","Fluid_9",0.001362305020094,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0.00194951973388359,NA,0
"495","ASV_406","Water_60",0.168037919500325,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.0508032362747662,0,0
"496","ASV_406","Water_35",0.133865224491981,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",NA,0.00802711531720022,0
"497","ASV_406","Anterior_60",0.00952199581032184,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00802711531720022,0,0
"498","ASV_406","Water_9",0.00596952557195517,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00725777404928329,0,0
"499","ASV_406","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.000918236320996287,NA,0
"500","ASV_409","Water_60",0.137917915061587,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.0548083389645067,0,0
"501","ASV_409","Water_9",0.00149238139298879,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00252213861173687,0,0
"502","ASV_409","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.000918236320996287,0,0
"503","ASV_41","Water_60",2.70921513609486,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Below Threshold",1.34285822426263,0,0
"504","ASV_41","Water_9",0.140283850940946,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Below Threshold",0.020251923300381,0.0688564321810316,0
"505","ASV_41","Anterior_60",0.0809369643877357,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Below Threshold",0.0688564321810316,0,0
"506","ASV_41","Precipitates_60",0.0749611965570763,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Below Threshold",0.0522176443627562,0,0
"507","ASV_41","Water_35",0.0294503493882359,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Below Threshold",NA,NA,0
"508","ASV_412","Water_60",0.1395031784531,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.14811260862815,0,0
"509","ASV_412","Water_9",0.00447714417896638,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00322983371115291,0,0
"510","ASV_42","Water_60",5.0601607457079,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Below Threshold",3.06934808039197,0,0
"511","ASV_42","Anterior_60",0.380879832412874,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Below Threshold",0.268414024075955,0.268414024075955,0
"512","ASV_42","Precipitates_60",0.0961267108790744,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Below Threshold",0.0550331949049098,0,0
"513","ASV_42","Water_9",0.00895428835793275,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Below Threshold",0.0108866610739249,0,0
"514","ASV_42","Water_35",0.00803191346951889,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Below Threshold",NA,NA,0
"515","ASV_426","Water_60",0.098286330273775,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.155925821471406,0,0
"516","ASV_426","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.000918236320996287,0,0
"517","ASV_428","Water_35",0.1418971379615,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Below Threshold",NA,0,0
"518","ASV_428","Water_60",0.009511580349075,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Below Threshold",0.00455762441524087,0,0
"519","ASV_428","Water_9",0.00596952557195517,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Below Threshold",0.00575197232288977,0,0
"520","ASV_433","Water_60",0.09511580349075,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0380752785668919,0,0
"521","ASV_433","Anterior_60",0.0523709769567701,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0441491342446012,0.0441491342446012,0
"522","ASV_433","Water_9",0.0283552464667871,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.00889139450648125,0,0
"523","ASV_433","Water_35",0.00535460897967926,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",NA,0,0
"524","ASV_433","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.00271502595433635,NA,0
"525","ASV_434","Water_60",0.147429495410662,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0859213481558731,0,0
"526","ASV_434","Water_35",0.0428368718374341,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0,0
"527","ASV_434","Water_9",0.00596952557195517,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0029211919252256,0,0
"528","ASV_434","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00271502595433635,0,0
"529","ASV_440","Water_60",0.0840189597501625,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Cytophagales","Flammeovirgaceae","Below Threshold",0.139247384846714,0,0
"530","ASV_440","Anterior_60",0.0238049895258046,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Bacteroidia","Cytophagales","Flammeovirgaceae","Below Threshold",0.0200677882930005,0.0200677882930005,0
"531","ASV_440","Fluid_9",0.001362305020094,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Bacteroidia","Cytophagales","Flammeovirgaceae","Below Threshold",0.0025196398236433,0,0
"532","ASV_440","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Cytophagales","Flammeovirgaceae","Below Threshold",0.00271502595433635,0,0
"533","ASV_445","Water_60",0.142673705236125,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Below Threshold",0.110327649977368,0,0
"534","ASV_445","Water_9",0.0537257301475965,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Below Threshold",0.051767750906008,0,0
"535","ASV_445","Water_35",0.0374822628577548,NA,NA,35,NA,"Water_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Below Threshold",NA,0,0
"536","ASV_445","Precipitates_60",0.00440948215041626,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Below Threshold",0.00470273032815362,0,0
"537","ASV_452","Posterior_QC",0.307101727447217,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",NA,0.0674219664487275,0.0062625250501002
"538","ASV_452","Posterior_60",0.274536719286205,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.232646179660024,0.0375390292060875,0.0062625250501002
"539","ASV_452","Fluid_60",0.177304964539007,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",NA,0.0909213022345867,0.0062625250501002
"540","ASV_452","Posterior_35",0.0946173254835997,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.0619419181068066,0.00242360116358671,0.0062625250501002
"541","ASV_452","Posterior_9",0.0518604952677298,NA,NA,9,NA,"Posterior_9","Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.348757968526041,NA,0.0062625250501002
