"","OTU","Sample","Abundance","Tank","Location","Treatment","Source","Combined","Kingdom","Phylum","Class","Order","Family","Genus","sd","median"
"434","ASV_41","Anterior",0.028014435673912,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter",0.0520614126503414,0.014007217836956
"435","ASV_41","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter",0,0.014007217836956
"436","ASV_41","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter",0,0.014007217836956
"437","ASV_412","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"438","ASV_412","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"439","ASV_412","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"440","ASV_412","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"441","ASV_426","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0.000711262795820278,0
"442","ASV_426","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0,0
"443","ASV_426","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0,0
"444","ASV_426","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Below Threshold",0,0
"445","ASV_428","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Below Threshold",0,0
"446","ASV_428","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Below Threshold",0,0
"447","ASV_428","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Below Threshold",0,0
"448","ASV_428","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Below Threshold",0,0
"449","ASV_433","Anterior",0.0181269877890019,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.0254895145406094,0.000241160270292431
"450","ASV_433","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0.00210305006113312,0.000241160270292431
"451","ASV_433","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0,0.000241160270292431
"452","ASV_433","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Below Threshold",0,0.000241160270292431
"453","ASV_434","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00210305006113312,0
"454","ASV_434","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"455","ASV_434","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"456","ASV_434","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"457","ASV_44","Anterior",0.0247186197122753,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0.0324882571330211,0.00978315897868303
"458","ASV_44","Precipitates",0.0154342572987156,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0.0313374222523901,0.00978315897868303
"459","ASV_44","Posterior",0.00413206065865047,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0.00482951801410219,0.00978315897868303
"460","ASV_44","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade I","Below Threshold",0.00127626024990453,0.00978315897868303
"461","ASV_440","Anterior",0.00823953990409176,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Cytophagales","Flammeovirgaceae","Below Threshold",0.0115861429730043,0.000509425079851243
"462","ASV_440","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Cytophagales","Flammeovirgaceae","Below Threshold",0.00164949145941009,0.000509425079851243
"463","ASV_440","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Cytophagales","Flammeovirgaceae","Below Threshold",0.00210305006113312,0.000509425079851243
"464","ASV_440","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Cytophagales","Flammeovirgaceae","Below Threshold",0,0.000509425079851243
"465","ASV_445","Precipitates",0.00241160270292431,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Below Threshold",0.00421388980898838,0
"466","ASV_445","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Below Threshold",0,0
"467","ASV_445","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Below Threshold",0,0
"468","ASV_445","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Below Threshold",0,0
"469","ASV_452","Posterior",0.136358001735465,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.189307756059215,0.00904433433276819
"470","ASV_452","Anterior",0.0164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.0614696429854235,0.00904433433276819
"471","ASV_452","Fluid",0.00160958885735287,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0.0667688710942723,0.00904433433276819
"472","ASV_452","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacilli","Staphylococcales","Staphylococcaceae","Below Threshold",0,0.00904433433276819
"473","ASV_453","Precipitates",0.00241160270292431,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0.00384160681658426,0.00109221879996799
"474","ASV_453","Anterior",0.00164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0.0216731686172518,0.00109221879996799
"475","ASV_453","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0.00127626024990453,0.00109221879996799
"476","ASV_453","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Below Threshold",0,0.00109221879996799
"477","ASV_454","Anterior",0.00494372394245505,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",0.0431180200957698,0.000750585350143674
"478","ASV_454","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",0.00142252559164056,0.000750585350143674
"479","ASV_454","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",0.0335074887419528,0.000750585350143674
"480","ASV_454","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_X","Below Threshold",0,0.000750585350143674
"481","ASV_455","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00142252559164056,0
"482","ASV_455","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"483","ASV_455","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"484","ASV_455","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0,0
"485","ASV_463","Precipitates",0.00241160270292431,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Idiomarinaceae","Below Threshold",0.0105152503056656,0
"486","ASV_463","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Idiomarinaceae","Below Threshold",0,0
"487","ASV_463","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Idiomarinaceae","Below Threshold",0,0
"488","ASV_463","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Enterobacterales","Idiomarinaceae","Below Threshold",0,0
"489","ASV_465","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rickettsiales","S25-593","Below Threshold",0,0
"490","ASV_465","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rickettsiales","S25-593","Below Threshold",0,0
"491","ASV_465","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rickettsiales","S25-593","Below Threshold",0,0
"492","ASV_465","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rickettsiales","S25-593","Below Threshold",0,0
"493","ASV_474","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Sericytochromatia","Sericytochromatia_X","Sericytochromatia_XX","Below Threshold",0,0
"494","ASV_474","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Sericytochromatia","Sericytochromatia_X","Sericytochromatia_XX","Below Threshold",0,0
"495","ASV_474","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Sericytochromatia","Sericytochromatia_X","Sericytochromatia_XX","Below Threshold",0,0
"496","ASV_474","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Sericytochromatia","Sericytochromatia_X","Sericytochromatia_XX","Below Threshold",0,0
"497","ASV_480","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.000711262795820278,0
"498","ASV_480","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"499","ASV_480","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"500","ASV_480","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"501","ASV_481","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Below Threshold",0,0
"502","ASV_481","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Below Threshold",0,0
"503","ASV_481","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Below Threshold",0,0
"504","ASV_481","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Below Threshold",0,0
"505","ASV_482","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","NS9 marine group","Below Threshold",0,0
"506","ASV_482","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","NS9 marine group","Below Threshold",0,0
"507","ASV_482","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","NS9 marine group","Below Threshold",0,0
"508","ASV_482","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","NS9 marine group","Below Threshold",0,0
"509","ASV_49","Anterior",0.0148311718273652,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.0208550573514077,0.0061374249143763
"510","ASV_49","Precipitates",0.0101287313522821,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.0185081180555543,0.0061374249143763
"511","ASV_49","Fluid",0.00214611847647049,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0.00471806644560077,0.0061374249143763
"512","ASV_49","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","SAR11 clade","Clade III","Below Threshold",0,0.0061374249143763
"513","ASV_5","Precipitates",31.2890981088212,NA,"Precipitates",50,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",30.5394131537263,6.39250078046855
"514","ASV_5","Fluid",12.3911515535215,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",20.7452372015268,6.39250078046855
"515","ASV_5","Anterior",0.393850007415586,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",1.68727619990841,6.39250078046855
"516","ASV_5","Posterior",0.309904549398785,NA,"Posterior",NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",0.633736869880003,6.39250078046855
"517","ASV_500","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"518","ASV_500","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"519","ASV_500","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"520","ASV_500","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"521","ASV_501","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Archaea","Other","Nanoarchaeia","Woesearchaeales","GW2011_GWC1_47_15","Below Threshold",0,0
"522","ASV_501","Precipitates",0,NA,"Precipitates",50,NA,NA,"Archaea","Other","Nanoarchaeia","Woesearchaeales","GW2011_GWC1_47_15","Below Threshold",0,0
"523","ASV_501","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Archaea","Other","Nanoarchaeia","Woesearchaeales","GW2011_GWC1_47_15","Below Threshold",0,0
"524","ASV_501","Posterior",0,NA,"Posterior",NA,NA,NA,"Archaea","Other","Nanoarchaeia","Woesearchaeales","GW2011_GWC1_47_15","Below Threshold",0,0
"525","ASV_505","Posterior",0.0950373951489608,NA,"Posterior",NA,NA,NA,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacterales_X","Campylobacterales_XX",0.12730682053203,0.0205988497602294
"526","ASV_505","Anterior",0.0411976995204588,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacterales_X","Campylobacterales_XX",0.340583723941848,0.0205988497602294
"527","ASV_505","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacterales_X","Campylobacterales_XX",0,0.0205988497602294
"528","ASV_505","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacterales_X","Campylobacterales_XX",0,0.0205988497602294
"529","ASV_508","Anterior",0.00164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0065603883749918,0
"530","ASV_508","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"531","ASV_508","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"532","ASV_508","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"533","ASV_51","Precipitates",0.00144696162175459,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00296114694454708,0
"534","ASV_51","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"535","ASV_51","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"536","ASV_51","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"537","ASV_513","Fluid",0.0193150662882344,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",1.17249871308567,0.0136136769016583
"538","ASV_513","Anterior",0.0148311718273652,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",0.0208550573514077,0.0136136769016583
"539","ASV_513","Posterior",0.0123961819759514,NA,"Posterior",NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",0.0560219837176961,0.0136136769016583
"540","ASV_513","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",0,0.0136136769016583
"541","ASV_516","Anterior",0.00164790798081835,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",0.00271576774754223,0.000482320540584862
"542","ASV_516","Precipitates",0.000964641081169724,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",0.00142252559164056,0.000482320540584862
"543","ASV_516","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",0,0.000482320540584862
"544","ASV_516","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Planctomycetes","Pirellulales","Pirellulaceae","Below Threshold",0,0.000482320540584862
"545","ASV_52","Anterior",0.0181269877890019,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0.0254895145406094,0.00651132729789564
"546","ASV_52","Precipitates",0.0130226545957913,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0.0178594652258062,0.00651132729789564
"547","ASV_52","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0,0.00651132729789564
"548","ASV_52","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Below Threshold",0,0.00651132729789564
"549","ASV_523","Fluid",0.00107305923823525,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Below Threshold",0.0670149774839056,0
"550","ASV_523","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Below Threshold",0,0
"551","ASV_523","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Below Threshold",0,0
"552","ASV_523","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Below Threshold",0,0
"553","ASV_536","Fluid",0.000536529619117623,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Below Threshold",0.0335074887419528,0
"554","ASV_536","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Below Threshold",0,0
"555","ASV_536","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Below Threshold",0,0
"556","ASV_536","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Below Threshold",0,0
"557","ASV_541","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","Below Threshold",0.000711262795820278,0
"558","ASV_541","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","Below Threshold",0,0
"559","ASV_541","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","Below Threshold",0,0
"560","ASV_541","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","Below Threshold",0,0
"561","ASV_544","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"562","ASV_544","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"563","ASV_544","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"564","ASV_544","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0,0
"565","ASV_547","Posterior",0.185942729639271,NA,"Posterior",NA,NA,NA,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta 2",0.470273304562507,0.0255425737026844
"566","ASV_547","Anterior",0.0510851474053689,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta 2",0.138262136712029,0.0255425737026844
"567","ASV_547","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta 2",0,0.0255425737026844
"568","ASV_547","Precipitates",0,NA,"Precipitates",50,NA,NA,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta 2",0,0.0255425737026844
"569","ASV_556","Posterior",0.070245031197058,NA,"Posterior",NA,NA,NA,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",0.0927538925846382,0.0115161963039957
"570","ASV_556","Anterior",0.0214228037506386,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",0.0832702124155805,0.0115161963039957
"571","ASV_556","Fluid",0.00160958885735287,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",0.0333402679870768,0.0115161963039957
"572","ASV_556","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",0.00126178256778478,0.0115161963039957
"573","ASV_558","Precipitates",0.000482320540584862,NA,"Precipitates",50,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00152888309972294,0
"574","ASV_558","Fluid",0,NA,"Fluid",27.4285714285714,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"575","ASV_558","Posterior",0,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"576","ASV_558","Anterior",0,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0,0
"577","ASV_562","Posterior",0.144622123052766,NA,"Posterior",NA,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",1.75860295577437,0.0032958159616367
"578","ASV_562","Anterior",0.0065916319232734,NA,"Anterior",34.6666666666667,NA,NA,"Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Endozoicomonadaceae","Below Threshold",0.0235486972996572,0.0032958159616367
